Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
3914.912478676787,1,19.180745658956894,1,5,2,69,11,4,1
1747.78,0,14.0,1,1,4,20,4,3,0
688.91,3,19.0,0,4,1,113,1,0,0
4016.963259389988,2,5.774522581226021,0,1,2,58,5,2,1
155.03231114037965,2,17.18645607471829,1,3,3,74,8,0,1
2323.45,1,3.0,0,7,0,64,8,0,0
3938.45,2,1.0,0,0,2,57,8,4,0
2924.3745262260504,1,20.57045774906302,1,1,4,68,6,3,1
1302.22,0,11.0,2,4,2,22,11,0,0
63.27537931993743,1,11.0,1,7,0,23,11,3,1
359.53693393126724,2,9.82568618221305,3,0,2,101,7,1,1
1207.8233072023343,3,11.805299300846261,0,4,2,46,11,3,1
4043.2,3,17.0,0,2,3,81,2,0,0
529.9876821851985,2,10.432688353593168,1,4,1,78,8,1,1
3350.022357851561,3,11.290095791906696,0,5,1,98,12,2,1
4113.84,4,2.0,1,1,0,40,5,4,1
24.17,0,4.0,1,5,1,71,14,1,1
402.7880070841528,3,22.160704757182607,0,5,1,20,11,3,1
1557.38,3,11.0,2,7,4,103,14,5,0
3085.901822495967,2,14.969947636947321,0,5,0,54,4,3,1
1202.7424692547452,3,6.241369561552209,1,3,2,83,3,1,1
2542.13,4,23.0,0,6,1,51,2,1,0
2858.81,0,21.0,2,0,0,67,7,1,0
4926.586898418309,1,10.152890703751414,1,3,1,70,2,0,1
3786.6346098977547,0,12.47316402702897,1,4,2,47,5,3,1
1226.211768007414,1,20.793128781952337,0,2,2,34,8,4,1
2456.289226186996,3,14.859196087520772,0,7,3,75,2,0,1
895.6569031105772,3,1.2014441946181122,2,4,1,103,10,1,1
3287.39,1,4.0,2,1,3,67,10,5,0
118.56,2,12.0,1,0,1,33,4,0,0
4288.98,4,7.0,2,2,2,42,6,3,0
2109.54,1,23.0,0,1,4,57,3,1,1
2332.267900934654,0,13.0,0,3,1,111,4,2,1
720.52,1,0.0,0,5,3,65,10,1,0
2862.59,1,5.0,0,8,0,99,1,4,0
4999.7,2,2.0,0,4,3,58,9,1,0
1067.0990241306456,4,8.267861576428002,1,7,3,51,3,3,1
2049.89,3,22.0,0,1,2,37,12,4,0
4453.8,1,4.0,4,7,1,109,3,4,0
2995.67,3,5.0,2,7,3,6,2,1,0
3848.85326218936,2,7.540985055170244,0,4,3,110,10,0,1
1374.6321214903571,4,8.184917075859905,3,4,1,94,6,1,1
3012.45,2,3.0,4,2,0,40,7,0,0
2433.2435697405517,3,19.593105503770868,0,5,0,26,6,1,1
2617.3573754137915,1,19.128618066096067,1,4,0,52,7,4,1
4644.17,0,8.0,0,5,1,53,6,2,0
3317.8430998380763,1,3.4251342825247155,2,4,0,31,8,0,1
2750.7189573450337,0,4.391979975853103,2,4,0,14,10,0,1
2675.35,4,0.0,2,4,3,13,5,1,0
732.5898652164674,1,4.848065981342124,0,1,3,99,9,3,1
1382.5020842421309,0,12.628878370209227,1,0,2,18,10,0,1
540.191668479868,3,12.786125241346818,0,1,2,78,3,1,1
185.05,2,3.0,1,6,3,110,6,5,0
3251.76,2,19.0,0,5,0,53,8,4,0
2062.042241813287,0,14.323194636613222,0,1,0,26,11,3,1
902.8188172922066,1,3.0584660221797506,2,1,0,107,10,3,1
2906.0431836504395,2,6.593205515328918,1,2,1,87,2,3,1
1775.57,4,21.0,3,1,2,100,12,5,0
2860.96,4,3.0,4,1,3,12,6,0,0
992.41,1,1.0,2,2,2,81,11,1,0
49997.8,2,1.0,0,5,3,78,9,4,0
3207.92,1,6.0,0,5,2,25,14,3,0
4055.865586649537,2,5.586952824170847,1,3,3,92,8,3,1
4838.371927724931,2,3.0838668159232436,0,2,0,113,3,2,1
3867.544563338461,2,9.439133325444317,0,1,3,42,7,2,1
1633.18,3,0.0,1,8,4,18,11,0,0
2468.61,1,22.0,1,8,4,55,6,4,0
912.0,4,20.0,1,3,2,80,3,0,0
732.3433731092365,3,12.959106887746868,1,4,1,3,9,0,1
3189.7346005203385,0,16.849417181791996,1,7,2,89,8,2,1
2784.753219845256,0,19.0198260500907,0,3,0,7,8,3,1
3841.249263462884,1,5.414850213759953,0,5,3,70,6,0,1
4705.8,2,4.0,1,7,3,110,12,2,0
4023.32,0,19.0,0,5,2,59,7,0,0
359.83,1,9.0,0,5,1,109,5,4,0
3087.43,4,20.0,1,1,0,99,12,0,0
1350.7928307924817,1,16.25908580064687,1,4,3,112,9,3,1
963.1474688915814,3,8.436880885732226,0,0,1,99,6,3,1
321.70977563245555,2,11.162475674786613,0,6,0,38,10,3,1
3881.56,0,2.0,0,0,3,108,2,3,0
3297.24,3,20.0,0,6,1,73,3,3,0
1425.24,0,11.0,2,1,2,102,5,3,0
151.14098114467015,0,6.894185159748785,0,4,2,70,12,3,1
2897.277686277991,2,0.6567159738827772,1,3,3,12,6,1,1
1455.05,1,22.0,0,0,2,18,5,4,0
4366.014145393041,1,15.800485061094497,2,3,1,89,11,0,1
1610.79,2,13.0,1,3,1,94,10,4,0
4215.98,3,8.0,1,6,3,34,2,4,0
1897.2302191067458,3,16.73736178483718,2,5,1,48,1,2,1
1318.65,2,4.0,1,5,2,43,10,4,0
3434.1799692793447,1,3.939911694436453,1,3,0,72,4,4,1
4618.828511597151,0,8.337666746783178,0,6,2,87,10,0,1
3525.68,0,5.0,1,3,1,75,14,4,0
2168.6,2,15.0,2,5,2,96,13,3,0
2088.054274680796,1,18.4110791863986,0,2,1,91,4,2,1
2332.000211181065,1,8.997957181668495,0,4,1,115,7,3,1
1904.76,3,2.0,0,5,1,119,12,0,0
2945.8273509084734,1,6.064018008683405,1,1,2,90,5,2,1
3048.82,0,20.0,2,4,2,94,4,1,0
2731.3798176705463,1,2.142496977352442,0,0,0,91,7,4,1
4348.29,1,10.0,1,3,0,47,12,1,0
3055.1144562593936,2,3.0182830279816786,3,6,2,37,8,3,1
3830.5375865275973,2,7.049350742100614,0,5,2,91,7,0,1
4546.9,2,1.0,0,0,0,108,9,0,0
2974.6733245314585,2,7.2345353016977185,2,6,2,110,5,1,1
2182.43,3,1.0,0,6,1,59,10,1,0
2708.57,1,17.0,1,5,1,97,11,3,0
4103.65,4,22.0,2,1,3,109,7,0,0
1073.29,2,20.0,0,0,1,35,14,0,0
3644.6448047618132,4,10.40740110458503,0,4,2,42,11,2,1
3240.3,1,2.0,1,8,1,72,9,1,0
2538.46,1,17.0,0,5,2,6,5,4,0
2090.6680977901997,0,9.899115975693606,0,0,0,91,2,2,1
2470.87,1,17.0,1,4,4,46,6,4,0
4010.54,0,15.0,0,3,3,44,2,1,0
1568.340427889554,2,11.545397618744426,0,0,3,74,9,1,1
2360.965279796387,4,6.919184193658087,2,3,3,101,11,3,1
3023.9576823269435,3,15.971350815327824,0,3,3,118,7,2,1
4082.18,3,20.0,0,0,3,7,1,4,0
2934.16,4,12.0,3,2,3,23,14,3,0
2201.72,1,8.0,1,6,3,36,6,2,0
3481.324063612848,1,11.57515403896861,0,4,1,89,5,2,1
3550.75,4,20.0,2,4,3,15,12,0,0
4245.92,1,15.0,0,8,0,117,2,3,0
1807.03,0,18.0,1,2,3,102,3,1,0
1604.9944036145496,1,4.31353458795436,1,6,0,81,5,4,1
4996.298295325169,2,9.107125925252019,0,0,1,86,11,0,1
829.1980544867586,3,17.25826346273688,2,5,2,73,5,2,1
4376.779439833317,1,4.0,0,6,1,67,7,2,1
3492.186075207593,4,21.0,0,4,0,81,5,2,1
260.3750645794766,3,6.731912640190691,1,4,2,84,12,0,1
3661.71,0,13.0,2,2,3,88,9,0,0
4162.37,2,10.0,0,4,2,63,9,2,0
4781.78,2,3.0,2,4,0,96,5,0,0
4945.06,2,19.0,1,1,4,14,13,4,0
2761.991644221924,3,20.551027638702635,1,2,0,103,9,1,1
3586.23,0,21.0,0,3,3,63,10,3,0
510.39509418594434,0,14.432682301411988,0,3,3,87,11,2,1
4097.41,3,10.0,1,1,2,110,8,1,0
4529.719141822849,0,4.816671829060764,1,0,2,94,7,2,1
339.42557979664304,2,21.655206297146083,2,5,2,67,4,4,1
3002.4464095463345,3,20.392873248443426,0,3,1,80,2,1,1
2566.94,2,0.0,3,2,3,80,12,0,0
4185.6,3,19.0,2,7,3,43,6,3,0
973.9,1,9.0,0,6,0,17,7,4,0
1118.63,0,22.0,1,4,1,43,1,0,0
3413.658279175432,4,9.014649876874447,2,3,2,23,5,0,1
1188.23,3,18.0,0,6,3,40,8,4,0
2480.993010381267,3,6.62070019013402,1,2,1,106,9,1,1
398.67,3,7.0,0,0,1,43,12,3,0
4727.299155375888,2,18.967940968788028,0,5,1,14,8,1,1
3415.4,0,8.0,2,3,2,92,2,4,0
1414.19,0,18.0,1,3,3,98,11,3,0
3136.27,1,20.0,1,4,3,64,5,0,0
3570.48,3,7.0,1,6,3,88,12,3,0
1185.82,3,23.0,2,8,0,10,7,1,0
2417.72,3,1.0,0,6,3,118,4,0,0
1950.23,0,23.0,1,1,3,106,13,4,0
4905.929946426186,2,18.0,1,1,2,37,11,1,1
3651.9841615510545,2,15.500525124600639,0,0,1,90,5,3,1
3340.5488664890395,1,20.112678243291708,1,4,3,75,12,0,1
4803.357002187127,1,14.986333315117795,0,2,1,70,7,1,1
1159.42,0,5.0,1,8,3,61,11,1,0
4430.15573772376,0,16.747317536837542,3,3,1,37,5,3,1
1851.18,3,1.0,2,8,2,119,12,5,0
4094.19,0,5.0,3,0,2,55,11,0,0
1004.3369953751996,1,9.202058902485067,0,1,4,13,4,1,1
1217.66,4,10.0,2,4,1,112,3,0,0
4643.57,4,14.0,0,1,2,60,6,4,0
3518.8298505592174,2,6.05607070146945,1,1,3,24,3,0,1
2239.262255819227,1,19.838715494229906,0,5,3,60,8,0,1
1411.7,4,18.0,1,0,2,38,5,3,0
3839.08,1,14.0,0,5,4,119,3,1,0
2176.9043473565803,1,13.508759688620817,1,0,2,77,2,0,1
511.93,4,17.0,0,6,2,106,12,2,0
725.8157964460437,0,9.143146085784105,2,4,3,95,5,3,1
1057.083985074094,2,7.95215173877712,1,5,2,63,3,2,1
1664.3896966398056,2,21.43181199635375,0,0,2,61,6,3,1
1271.66,4,11.0,1,6,3,20,14,5,0
980.06,3,12.0,1,1,4,90,6,1,0
4340.35,3,0.0,0,1,1,107,1,4,0
1221.015778139665,3,14.8901607980849,1,5,2,58,7,2,1
1939.8476959363556,3,19.003256873900863,2,0,2,54,11,3,1
2400.84,0,23.0,0,3,4,116,10,3,0
49997.8,1,15.0,0,2,3,22,4,0,0
2333.91,1,6.0,2,2,3,95,11,1,0
2090.12,4,20.0,2,5,0,56,9,3,0
142.98803141128465,3,7.463323217287563,0,6,2,33,14,2,1
4125.102320727271,2,14.527187090907589,1,1,2,70,4,4,1
2741.92,2,2.0,2,5,1,76,9,1,0
3118.6169935856415,3,12.614531537802982,1,1,2,38,7,0,1
4503.996540568014,2,17.453349138373543,0,4,2,115,5,1,1
321.69020808644973,3,4.509995362974573,0,5,0,3,13,3,1
2130.337408524629,0,18.18898528798613,1,3,4,5,7,3,1
2263.874172887693,1,4.31755793995988,0,3,3,30,10,0,1
2759.318133737536,3,6.226850711122661,1,3,2,34,9,3,1
869.0631261686399,1,1.907747475833065,1,6,1,20,3,0,1
3695.84,1,1.0,0,0,3,66,7,1,0
4109.347317734455,4,15.703485818307128,1,5,4,87,4,0,1
3534.61,1,9.0,3,3,1,32,3,3,0
2010.42,1,18.0,2,1,4,88,13,3,0
634.2568428082234,0,11.029636170145643,1,6,2,29,7,1,1
2784.67,0,19.0,0,3,1,7,8,4,1
2049.5161406151506,1,11.299587741266068,2,4,0,54,8,0,1
1443.9361110567843,3,17.821779912615554,1,7,2,98,5,0,1
111.94,3,22.0,0,3,4,35,14,0,0
2711.78,2,6.0,2,6,3,30,7,4,0
2484.08,0,3.0,2,0,0,25,6,1,0
3068.16,0,16.0,1,1,0,102,10,0,0
2129.2256717890828,1,17.97472180094403,0,5,0,49,8,4,1
85.21,3,23.0,0,1,4,51,4,0,0
3182.5990089848533,1,17.01685616582011,0,7,2,99,7,2,1
419.77,0,14.0,0,0,2,18,10,4,0
1901.4,3,16.0,3,5,0,53,1,4,1
1143.5022358055305,3,10.707400918531643,2,5,1,24,7,2,1
2255.7833339460612,2,4.35513356403644,1,5,3,104,1,4,1
1319.2633731511405,1,5.250175681077573,0,6,1,103,2,2,1
366.4231423489287,0,7.487603823640997,1,1,3,104,5,2,1
2952.3537352433655,1,5.9488467277342405,2,4,1,74,2,0,1
2796.063559374066,3,18.74786893349011,0,2,1,85,6,0,1
590.99,0,3.0,1,5,4,41,11,1,0
257.89,4,6.0,0,1,0,108,3,0,1
1733.2339012854634,1,22.3689190255444,0,3,0,57,4,3,1
2488.57,4,10.0,0,7,1,80,1,1,0
4251.785489898757,1,2.3357001047338413,2,3,1,56,3,3,1
683.2823294031323,1,6.2576903206562555,2,6,1,111,8,1,1
735.65,0,1.0,1,1,1,61,7,4,0
1069.13,3,22.0,4,5,2,97,10,4,1
1680.28,3,12.0,2,5,3,28,5,3,1
387.8465759544615,0,3.8151898836320584,0,6,3,103,10,3,1
1438.2992356102259,1,7.800616184360106,0,3,1,64,6,0,1
1939.06,1,20.0,1,5,3,1,4,1,0
1920.5051856723062,1,17.611198831527886,1,2,1,41,9,2,1
2825.23,3,21.0,1,0,0,94,8,1,0
105.49,2,6.0,2,5,2,21,5,4,0
694.0160343346595,3,6.5251170101479525,2,5,1,68,4,0,1
2274.8,3,12.0,2,0,3,42,2,4,0
4462.85,4,6.0,2,4,3,72,8,1,0
3344.6,1,13.0,1,0,2,34,6,3,0
386.2056004080998,2,5.337210179840958,0,4,3,40,6,3,1
1634.6879746251677,1,12.847182535248448,2,1,3,32,8,1,1
3844.5,1,7.0,0,7,3,13,6,3,0
3518.1874844591102,1,5.26271909443712,2,1,3,24,3,1,1
1477.88,3,11.0,1,5,3,107,13,1,0
456.07,0,6.0,3,5,4,74,5,0,0
3545.9090168234043,0,0.18631877158323196,2,6,1,13,8,3,1
4346.26,2,22.0,4,0,3,11,13,0,0
4530.96,4,4.0,1,2,1,44,10,0,0
3082.25,4,11.0,0,4,1,11,3,1,0
1069.09,0,6.0,2,2,2,110,13,5,0
768.8465873086751,3,10.72447549169561,1,1,2,74,9,1,1
49997.8,1,18.0,2,6,3,74,2,1,0
4516.4,2,7.0,1,2,0,110,10,3,0
2338.1634753604553,3,1.0832959577749932,0,6,2,114,4,3,1
106.94148740275978,2,16.83698123050309,1,6,0,54,12,4,1
2683.329543849171,1,14.245233450608053,1,4,2,42,11,2,1
1295.93,3,14.0,2,3,0,76,12,4,0
1812.3685936925458,0,1.2154578335661381,1,1,2,61,7,4,1
4237.53,4,17.0,2,2,3,103,5,1,0
1762.1,0,14.0,0,6,4,37,1,0,0
663.89,2,5.0,1,4,1,36,7,1,0
970.83,2,13.0,1,2,1,85,7,4,0
3731.4223753094757,1,23.0,1,5,0,13,11,1,1
1691.1540901710484,2,7.4558753986425295,1,5,3,22,5,2,1
598.52,4,6.0,3,2,0,86,3,4,0
4937.2,2,3.0,2,5,0,61,2,4,1
895.72,4,23.0,1,0,0,41,4,3,0
454.74,2,7.0,1,5,0,70,14,1,0
3727.08,4,18.0,1,4,0,74,6,0,0
2494.17,2,5.0,2,4,2,27,1,1,0
4781.9,3,6.0,2,0,0,95,7,0,0
3365.28,0,23.0,2,6,3,40,4,3,0
634.89,4,2.0,1,8,1,74,9,0,0
1309.800260787194,2,9.549287944834159,1,5,2,14,2,3,1
3315.52,1,16.0,1,5,2,19,4,3,0
2019.69,3,0.0,2,3,4,75,6,1,0
2009.4333134547346,2,16.217008034266428,1,2,2,14,5,3,1
1830.85,3,6.0,1,0,2,33,2,1,0
3603.71,2,10.0,0,5,3,117,8,4,0
3964.08,1,12.0,0,7,1,118,13,3,0
4793.33,3,2.0,1,6,4,66,7,3,0
174.9249392506026,2,6.053408131571153,1,4,2,7,12,4,1
2755.91,3,10.0,1,7,1,81,12,0,0
1129.81,1,6.0,0,8,2,79,5,1,0
1833.0183453410523,1,11.988983060009925,1,0,3,50,11,0,1
4613.385274203057,3,8.356518153784583,1,4,2,32,6,2,1
1326.9562923862284,3,1.0,1,2,3,106,6,3,1
2251.8770782210777,1,15.456329994987188,1,2,2,31,10,3,1
4282.47,3,7.0,2,2,1,71,9,1,0
1243.38,0,20.0,1,7,0,92,4,0,0
888.74,0,21.0,1,7,0,81,12,4,0
3982.0044404272253,0,4.5985354098737155,1,4,0,117,13,3,1
3544.4493111131346,0,14.819813820892334,1,5,1,11,6,3,1
337.54,2,12.0,1,6,4,45,8,1,0
2485.221568123203,1,13.708088897663995,0,2,1,72,2,2,1
2063.38,3,7.0,1,1,2,72,14,1,0
4427.317044121135,2,13.159767344977032,2,2,1,27,3,4,1
1198.6859570103018,2,6.388511362114203,1,4,1,108,13,3,1
2286.83,2,8.0,1,1,1,40,6,1,0
1392.3966339637946,3,3.9836249620672968,1,3,0,101,2,1,1
3010.57,1,16.0,1,2,0,79,12,0,0
4647.86,2,18.0,0,4,4,64,10,0,0
3058.5,1,20.0,3,0,2,85,8,0,0
3239.3,4,14.0,2,1,4,77,2,0,0
3153.81,2,19.0,2,1,0,2,12,0,0
494.73045687151375,4,8.999803072623381,1,1,2,46,8,1,1
442.66,1,13.0,4,0,4,108,3,0,0
4257.41138779245,2,17.62937912419877,0,2,2,28,1,1,1
3251.016943671253,2,8.852499362865576,1,6,3,88,10,1,1
1270.9306180237159,3,5.956740662291613,1,3,0,87,7,1,1
4772.77,1,9.0,1,4,4,99,7,3,1
169.07897180498512,0,7.588474240333952,1,3,1,35,8,4,1
1029.91,1,5.0,1,0,1,90,3,1,0
2210.4262897835447,3,18.50831816237765,1,3,3,67,8,3,1
4281.94,3,3.0,2,6,2,93,6,1,0
2203.0147574324947,1,5.907687472333999,1,6,2,62,10,3,1
2582.37,2,16.0,2,2,0,112,14,4,0
2903.66690362976,1,5.587625926032594,0,4,0,8,10,3,1
2148.6,2,1.0,1,1,3,18,10,3,1
1561.73,4,15.0,1,6,1,10,1,1,0
3580.681952774241,0,8.317907005369591,3,5,0,97,2,3,1
4733.0728483709545,2,1.0433799174010898,1,1,3,80,12,1,1
446.3,2,9.0,1,8,4,92,10,3,1
4015.4495324116474,3,3.6285628518448156,0,1,3,58,4,1,1
1891.63,1,9.0,2,3,4,72,7,1,0
1596.2,2,7.0,4,7,1,103,11,4,0
1439.68,1,5.0,2,3,0,54,14,3,0
911.71,3,5.0,4,6,3,55,4,0,0
2953.71,0,8.0,0,5,3,81,11,3,0
912.22,1,5.0,4,4,2,91,1,0,0
3125.12,3,23.0,2,2,4,23,13,2,0
3589.869180374967,2,2.7870226605869455,0,7,0,91,11,4,1
3939.95,2,20.0,1,6,4,38,11,3,0
3940.5,1,14.0,2,8,4,18,11,0,1
619.1973020538671,1,4.029208215468117,1,4,1,10,3,1,1
1940.910274692365,0,21.24023205117582,0,6,0,113,4,3,1
3662.922480106618,2,3.0,2,0,2,58,13,3,1
1149.717272342332,3,6.361640000474839,2,2,1,16,4,1,1
3516.73,3,4.0,1,1,0,1,6,5,0
3276.22,1,19.0,0,4,2,1,11,3,0
1620.76,0,8.0,1,7,0,53,3,0,0
2863.6043018304294,3,4.739119175135758,2,2,1,66,11,0,1
4909.64,2,7.0,2,8,1,91,11,0,0
4591.88,2,2.0,1,4,2,105,3,0,0
398.66,1,21.0,1,2,3,13,12,3,0
387.0669758626632,1,4.520161061247126,0,6,4,105,9,3,1
1108.14,1,6.0,2,4,3,85,6,0,0
2902.56,3,12.0,0,5,2,79,2,1,0
4822.85,4,7.0,2,1,3,115,12,0,0
4423.82,1,16.0,2,2,4,32,1,1,0
1062.7,4,10.0,1,5,0,39,11,3,0
3500.85,2,1.0,0,7,0,98,3,0,0
819.6239793304533,1,19.619896652266096,1,0,0,67,4,0,1
1798.6628361532591,2,9.379840179577558,0,4,2,113,13,3,1
4430.685949902026,2,10.211997127835092,0,0,1,10,4,3,1
3901.36,2,15.0,1,1,4,15,7,3,0
2072.45,0,15.0,0,0,1,42,4,1,0
3292.42,0,19.0,0,2,4,37,1,3,0
1505.3,3,22.0,1,1,1,53,4,0,0
1940.8238484687868,2,9.262360767468914,1,4,0,43,8,1,1
4134.77,1,8.0,2,7,2,10,10,0,0
3656.096284842192,4,16.26302579835842,1,6,0,103,9,1,1
2746.87,1,11.0,0,7,3,106,8,1,0
3760.06,4,1.0,1,7,4,105,11,1,0
3526.07,0,10.0,0,6,1,7,4,3,0
2304.807591292376,3,13.619034275180697,0,3,1,5,8,3,1
3215.09,2,1.0,2,4,4,102,6,5,0
4401.5,2,2.0,1,8,1,66,1,4,0
1586.75,3,14.0,2,1,1,89,7,3,0
3845.697963443997,2,12.268473900288884,1,2,0,23,10,3,1
379.3575636662288,3,15.120766650535366,0,4,3,36,7,1,1
2010.38,1,21.0,1,0,4,24,7,4,0
2193.213507104871,1,22.0,0,3,3,29,6,3,1
3514.56,1,16.0,0,2,3,112,5,1,0
497.26,4,14.0,0,6,1,7,9,3,0
3305.9368669244227,0,3.0027736813551904,2,0,0,45,6,0,1
4495.72,0,1.0,0,7,4,86,5,4,0
3363.83,2,10.0,0,4,0,20,14,3,0
4929.27,0,14.0,0,5,4,63,10,1,0
2871.32,0,0.0,1,5,3,41,9,0,0
1056.3732124027663,0,4.514060614383588,0,4,2,108,7,1,1
3710.65,3,0.0,1,3,2,24,10,1,0
2818.65,3,7.0,2,1,4,107,4,3,0
1491.79,2,12.0,1,6,0,69,10,1,0
3187.1,2,6.0,2,3,0,96,8,0,0
806.8414997432831,3,18.787453926141126,1,3,3,2,6,1,1
376.46,1,17.0,0,2,2,27,4,4,1
3548.81401966955,1,2.9524215995261236,3,7,3,117,1,0,1
4198.28,1,22.0,2,7,2,9,11,3,0
1794.0148308593616,1,9.788389434812707,0,4,2,111,13,2,1
4366.251208933942,2,19.62623354959782,2,0,2,3,4,0,1
3249.41,4,23.0,0,3,0,18,3,3,1
4645.78,3,20.0,2,1,3,14,4,3,0
247.2401676053412,2,8.802683056776054,0,5,2,104,7,1,1
1905.99,4,11.0,1,7,3,10,2,3,0
49997.8,0,13.0,2,2,0,21,1,3,0
681.37,4,22.0,0,2,1,45,3,0,0
146.71,3,17.0,0,4,2,8,9,3,0
4147.89,0,1.0,0,8,3,54,8,4,0
2035.3,1,15.0,2,3,2,20,4,1,0
1714.07,3,3.0,1,0,2,29,1,1,0
3888.584400033614,3,15.31270518760741,1,3,0,83,4,2,1
943.46,2,5.0,0,4,0,80,11,0,0
526.03,3,6.0,4,8,4,67,4,2,0
4288.51,2,21.0,2,4,4,58,8,4,0
1100.26,3,0.0,0,6,0,95,3,4,0
1864.304299397214,1,1.2428981916414927,1,1,3,93,13,0,1
4406.45595290272,1,12.281002013315339,3,5,3,23,7,2,1
3557.3209751332024,2,15.178112590692109,2,2,3,70,3,2,1
2111.8056090973478,4,3.289643165257865,1,2,2,36,3,1,1
3736.9204020443053,3,18.29147736144273,1,5,2,74,4,0,1
1022.87,3,9.0,2,5,1,87,11,5,0
2198.86,0,15.0,0,5,0,83,5,4,0
2758.4197385688494,3,20.628896314909113,0,5,2,102,11,1,1
2279.163696581908,1,1.6202230267088629,2,1,4,17,9,1,1
3915.9,1,8.0,2,8,2,102,14,4,0
1205.3796510472907,0,4.511855059652053,0,3,2,40,4,2,1
4044.098830751503,1,16.640690738620098,1,4,1,83,4,2,1
214.96274799019284,1,13.396675960303725,1,4,3,58,8,1,1
4051.7304071447898,2,15.497537714059224,2,5,2,98,11,1,1
3953.196498693678,1,16.322972468601627,2,0,3,63,8,3,1
1880.75,4,14.0,2,3,4,47,4,1,0
1598.1631148609006,1,21.751201092385525,1,1,2,56,11,0,1
2507.26,1,5.0,3,4,4,60,9,3,0
454.36,2,23.0,1,0,2,38,3,4,0
1427.7239525601726,0,0.5305112479799148,1,3,1,36,8,1,1
3313.88,4,20.0,1,6,3,81,2,0,0
4657.6410968814325,2,3.5755218566773266,3,5,1,22,8,3,1
2496.7425276667464,2,16.773827960869106,0,4,2,80,12,3,1
2544.069994961717,1,10.166677353933851,1,3,1,81,12,0,1
3334.49,3,14.0,0,6,3,5,5,1,0
2830.76,4,4.0,2,4,3,80,7,4,0
4701.535585878596,1,16.666736519803447,0,5,3,11,4,2,1
765.39,4,9.0,0,6,1,80,4,3,1
779.85,3,14.0,2,0,1,15,8,0,0
3394.73,0,16.0,2,4,2,111,14,1,0
2793.71,0,15.0,2,8,4,98,14,3,0
2990.410573856141,2,21.453893421901345,0,0,2,41,9,1,1
3491.0,2,9.0,2,4,3,11,10,3,0
2846.98,2,10.0,4,1,1,44,3,1,0
1930.53,3,7.0,2,5,3,48,13,0,0
49.57,1,9.0,2,7,1,36,11,3,0
1878.53,1,3.0,0,8,3,119,14,4,0
4147.37,3,1.0,0,3,3,66,10,4,0
4441.2,0,5.0,1,1,3,54,7,4,0
2994.93,1,4.0,2,0,4,93,1,4,1
3295.23,4,0.0,4,2,4,89,13,3,0
3791.810545586359,1,15.475007470757925,1,4,1,42,7,3,1
2968.4327964498484,0,9.159284090023807,0,3,0,10,2,0,1
1303.05,3,15.0,2,2,0,57,10,3,0
3271.29,1,19.0,1,2,4,114,9,3,0
4061.78,3,3.0,4,5,1,89,8,3,0
1777.3755477693308,2,4.0,2,3,0,43,9,2,1
1914.027895383027,2,4.418227862640315,1,5,2,75,5,3,1
1536.86,4,7.0,2,4,1,73,2,5,0
4360.471675954042,0,10.272841972546543,0,2,3,109,4,2,1
49997.8,0,16.19915957563282,0,3,0,103,4,3,1
49997.8,1,18.73978850632562,2,3,2,9,5,1,1
3450.33,4,14.0,0,5,4,61,7,3,0
1894.3156414559571,3,8.754377604891104,0,7,0,115,8,2,1
4852.0,3,0.0,1,4,0,19,2,1,0
2897.15,3,3.0,1,4,1,75,11,3,1
484.7,1,18.0,2,4,4,66,4,1,0
1112.01,2,6.0,0,4,4,76,9,3,0
2588.53,0,7.0,4,5,0,97,5,4,0
4361.157645463358,1,21.0,0,0,1,84,13,0,1
549.49,2,9.0,1,4,1,53,5,4,0
2514.29,4,20.0,1,5,1,84,1,1,0
3744.42,3,21.0,0,2,0,80,1,1,0
2344.8,3,8.0,0,1,1,38,10,4,0
3308.835715268447,2,13.437473559067149,1,3,1,43,8,1,1
4687.89,0,6.0,2,6,3,73,10,1,0
1465.53,2,12.0,0,5,4,117,6,4,0
1553.776358929674,2,13.822084581707532,0,2,2,29,8,2,1
3812.39,1,11.0,0,2,1,23,8,4,0
2008.6437098419203,2,9.5349121493891,2,4,1,30,6,1,1
847.18,0,4.0,2,2,2,50,3,0,1
1869.5078453137112,2,13.05949267433603,0,1,1,82,11,2,1
2478.832231778268,3,14.5694691214734,0,2,3,80,8,0,1
4159.75,0,3.0,0,3,4,41,8,5,0
482.13155409408296,2,2.775535797365599,1,5,0,66,4,1,1
2652.29,0,1.0,4,5,1,101,13,0,0
561.10875510498,0,12.492760797197416,2,0,3,26,11,0,1
1554.621193539918,2,7.295479741010249,2,5,1,31,11,0,1
4529.33,4,2.0,2,6,2,108,10,4,0
4899.63,1,10.0,2,7,4,5,4,0,0
3919.88,4,10.0,2,1,3,43,6,1,0
4952.21,4,10.0,1,8,0,90,13,4,0
1492.28,0,10.0,2,2,4,65,8,0,0
4587.1,1,21.0,1,2,3,38,2,0,0
3006.04,2,8.0,2,7,2,20,3,0,0
4376.117561804162,3,7.12260889719675,2,4,0,14,11,0,1
3445.63,4,13.0,1,4,1,59,2,0,0
1004.6216465440625,0,9.010328703955464,1,3,3,110,10,1,1
3584.3166533581475,0,3.090446613105546,1,3,2,83,8,1,1
